Episode,Reward,Timesteps
15467,19.6,268467
15468,19.4,268473
15469,19.5,268478
15470,17.9,268489
15471,18.2,268507
15472,18.8,268519
15473,19.0,268529
15474,19.3,268536
15475,19.7,268539
15476,19.1,268548
15477,19.6,268552
15478,19.4,268558
15479,19.5,268563
15480,19.1,268572
15481,18.4,268588
15482,19.0,268598
15483,19.0,268608
15484,19.3,268615
15485,19.7,268618
15486,19.1,268627
15487,19.6,268631
15488,19.4,268637
15489,19.5,268642
15490,19.1,268651
15491,17.6,268675
15492,18.8,268687
15493,19.0,268697
15494,19.1,268706
15495,19.7,268709
15496,19.1,268718
15497,19.6,268722
15498,19.4,268728
15499,19.5,268733
15500,19.1,268742
15501,18.4,268758
15502,19.2,268766
15503,19.0,268776
15504,19.3,268783
15505,19.7,268786
15506,19.1,268795
15507,19.6,268799
15508,19.4,268805
15509,19.5,268810
15510,19.1,268819
15511,18.4,268835
15512,19.0,268845
15513,19.0,268855
15514,19.3,268862
15515,19.7,268865
15516,18.5,268875
15517,19.6,268879
15518,19.4,268885
15519,19.3,268892
15520,19.1,268901
15521,18.4,268917
15522,18.8,268929
15523,19.0,268939
15524,19.3,268946
15525,19.7,268949
15526,19.1,268958
15527,19.6,268962
15528,19.4,268968
15529,19.5,268973
15530,19.1,268982
15531,18.4,268998
15532,19.0,269008
15533,19.0,269018
15534,19.3,269025
15535,19.7,269028
15536,18.9,269039
15537,19.6,269043
15538,19.4,269049
15539,19.3,269056
15540,19.1,269065
15541,18.4,269081
15542,19.0,269091
15543,19.0,269101
15544,19.3,269108
15545,19.7,269111
15546,19.1,269120
15547,19.6,269124
15548,19.4,269130
15549,19.4,269136
15550,19.1,269145
15551,18.4,269161
15552,19.0,269171
15553,19.0,269181
15554,19.3,269188
15555,19.7,269191
15556,19.1,269200
15557,19.6,269204
15558,19.4,269210
15559,19.5,269215
15560,19.1,269224
15561,18.4,269240
15562,19.2,269248
15563,19.0,269258
15564,19.3,269265
15565,19.7,269268
15566,19.1,269277
15567,19.6,269281
15568,19.4,269287
15569,19.3,269294
15570,19.1,269303
15571,18.2,269321
15572,18.6,269335
15573,19.0,269345
15574,19.3,269352
15575,19.7,269355
15576,18.3,269372
15577,19.6,269376
15578,19.4,269382
15579,19.5,269387
15580,19.1,269396
15581,18.4,269412
15582,19.0,269422
15583,19.0,269432
15584,19.3,269439
15585,19.7,269442
15586,18.9,269453
15587,19.6,269457
15588,19.4,269463
15589,19.5,269468
15590,19.1,269477
15591,18.4,269493
15592,19.2,269501
15593,19.0,269511
15594,19.3,269518
15595,19.7,269521
15596,18.9,269532
15597,19.6,269536
15598,19.4,269542
15599,19.5,269547
15600,19.1,269556
15601,18.4,269572
15602,19.2,269580
15603,19.0,269590
15604,19.3,269597
15605,19.7,269600
15606,19.1,269609
15607,19.2,269617
15608,19.4,269623
15609,19.5,269628
15610,19.1,269637
15611,18.4,269653
15612,19.2,269661
15613,19.0,269671
15614,19.3,269678
15615,19.7,269681
15616,18.9,269692
15617,19.6,269696
15618,19.4,269702
15619,19.5,269707
15620,19.1,269716
15621,18.4,269732
15622,19.0,269742
15623,19.0,269752
15624,19.3,269759
15625,19.7,269762
15626,18.9,269773
15627,19.6,269777
15628,19.4,269783
15629,19.5,269788
15630,19.1,269797
15631,18.4,269813
15632,19.2,269821
15633,19.0,269831
15634,19.1,269840
15635,19.7,269843
15636,18.9,269854
15637,19.6,269858
15638,19.4,269864
15639,19.5,269869
15640,19.1,269878
15641,18.2,269896
15642,19.2,269904
15643,19.0,269914
15644,19.3,269921
15645,19.7,269924
15646,18.9,269935
15647,19.6,269939
15648,19.4,269945
15649,19.3,269952
15650,19.1,269961
15651,18.2,269979
15652,19.2,269987
15653,19.0,269997
15654,19.3,270004
15655,19.7,270007
15656,19.1,270016
15657,19.6,270020
15658,19.4,270026
15659,19.5,270031
15660,19.1,270040
15661,18.4,270056
15662,19.2,270064
15663,19.0,270074
15664,19.3,270081
15665,19.7,270084
15666,18.9,270095
15667,19.6,270099
15668,19.4,270105
15669,19.3,270112
15670,19.1,270121
15671,18.4,270137
15672,19.2,270145
15673,19.0,270155
15674,19.3,270162
15675,19.7,270165
15676,18.5,270175
15677,19.6,270179
15678,19.4,270185
15679,19.5,270190
15680,19.1,270199
15681,18.4,270215
15682,19.2,270223
15683,19.0,270233
15684,19.3,270240
15685,19.7,270243
15686,18.5,270258
15687,19.6,270262
15688,19.4,270268
15689,19.5,270273
15690,19.1,270282
15691,18.4,270298
15692,19.2,270306
15693,19.0,270316
15694,19.3,270323
15695,19.7,270326
15696,19.1,270335
15697,19.6,270339
15698,19.4,270345
15699,19.5,270350
15700,19.1,270359
15701,18.4,270375
15702,19.2,270383
15703,19.0,270393
15704,19.3,270400
15705,19.7,270403
15706,19.1,270412
15707,19.6,270416
15708,19.4,270422
15709,19.5,270427
15710,19.1,270436
15711,18.4,270452
15712,19.2,270460
15713,18.8,270472
15714,19.3,270479
15715,19.7,270482
15716,18.7,270495
15717,19.6,270499
15718,19.4,270505
15719,19.5,270510
15720,19.1,270519
15721,18.2,270537
15722,19.2,270545
15723,19.0,270555
15724,19.1,270564
15725,19.7,270567
15726,18.9,270578
15727,19.6,270582
15728,18.8,270589
15729,19.5,270594
15730,19.1,270603
15731,18.4,270619
15732,19.2,270627
15733,19.0,270637
15734,19.1,270646
15735,19.7,270649
15736,18.5,270659
15737,19.6,270663
15738,19.4,270669
15739,19.5,270674
15740,19.1,270683
15741,18.4,270699
15742,19.2,270707
15743,19.0,270717
15744,19.1,270726
15745,19.7,270729
15746,18.9,270740
15747,19.6,270744
15748,19.4,270750
15749,19.5,270755
15750,19.1,270764
15751,18.4,270780
15752,19.2,270788
15753,19.0,270798
15754,19.3,270805
15755,19.7,270808
15756,18.7,270821
15757,19.6,270825
15758,19.4,270831
15759,19.5,270836
15760,19.1,270845
15761,18.4,270861
15762,19.2,270869
15763,19.0,270879
15764,18.9,270890
15765,19.7,270893
15766,18.9,270904
15767,19.6,270908
15768,19.4,270914
15769,19.5,270919
15770,19.1,270928
15771,18.4,270944
15772,19.2,270952
15773,19.0,270962
15774,19.3,270969
15775,19.7,270972
15776,19.1,270981
15777,19.6,270985
15778,19.4,270991
15779,19.3,270998
15780,18.3,271010
15781,18.4,271026
15782,19.2,271034
15783,19.0,271044
15784,19.1,271053
15785,19.7,271056
15786,19.1,271065
15787,19.6,271069
15788,19.4,271075
15789,19.5,271080
15790,19.1,271089
15791,18.4,271105
15792,19.2,271113
15793,18.8,271125
15794,18.9,271136
15795,19.7,271139
15796,18.9,271150
15797,19.6,271154
15798,19.4,271160
15799,19.5,271165
15800,19.1,271174
15801,18.4,271190
15802,19.2,271198
15803,19.0,271208
15804,18.3,271220
15805,19.7,271223
15806,19.1,271232
15807,19.6,271236
15808,19.4,271242
15809,19.5,271247
15810,19.1,271256
15811,18.2,271274
15812,19.2,271282
15813,19.0,271292
15814,19.3,271299
15815,19.7,271302
15816,17.9,271318
15817,19.6,271322
15818,19.4,271328
15819,19.5,271333
15820,19.1,271342
15821,18.4,271358
15822,19.2,271366
15823,19.0,271376
15824,19.3,271383
15825,19.7,271386
15826,18.9,271397
15827,19.6,271401
15828,19.4,271407
15829,19.3,271414
15830,19.1,271423
15831,18.4,271439
15832,19.2,271447
15833,19.0,271457
15834,19.1,271466
15835,19.7,271469
15836,18.5,271479
15837,19.6,271483
15838,19.4,271489
15839,19.1,271498
15840,19.1,271507
15841,18.4,271523
15842,19.2,271531
15843,19.0,271541
15844,19.3,271548
15845,19.7,271551
15846,19.1,271560
15847,19.6,271564
15848,19.4,271570
15849,19.5,271575
15850,18.5,271585
15851,17.8,271602
15852,19.2,271610
15853,19.0,271620
15854,18.7,271633
15855,19.7,271636
15856,19.1,271645
15857,19.6,271649
15858,19.4,271655
15859,19.1,271664
15860,19.1,271673
15861,18.4,271689
15862,19.2,271697
15863,19.0,271707
15864,19.3,271714
15865,19.7,271717
15866,19.1,271726
15867,19.6,271730
15868,19.4,271736
15869,19.5,271741
15870,19.1,271750
15871,18.4,271766
15872,19.2,271774
15873,19.0,271784
15874,19.3,271791
15875,19.7,271794
15876,19.1,271803
15877,19.6,271807
15878,19.4,271813
15879,19.5,271818
15880,19.1,271827
15881,18.4,271843
15882,19.2,271851
15883,19.0,271861
15884,19.3,271868
15885,19.7,271871
15886,18.9,271882
15887,19.6,271886
15888,19.4,271892
15889,19.5,271897
15890,19.1,271906
15891,18.4,271922
15892,19.2,271930
15893,19.0,271940
15894,19.1,271949
15895,19.7,271952
15896,19.1,271961
15897,19.6,271965
15898,19.4,271971
15899,19.5,271976
15900,19.1,271985
15901,18.4,272001
15902,19.2,272009
15903,19.0,272019
15904,19.1,272028
15905,19.7,272031
15906,18.9,272042
15907,19.6,272046
15908,19.4,272052
15909,19.5,272057
15910,19.1,272066
15911,18.4,272082
15912,19.2,272090
15913,19.0,272100
15914,18.3,272117
15915,19.7,272120
15916,19.1,272129
15917,19.6,272133
15918,19.4,272139
15919,19.5,272144
15920,19.1,272153
15921,18.4,272169
15922,19.2,272177
15923,19.0,272187
15924,19.3,272194
15925,19.7,272197
15926,18.9,272208
15927,19.6,272212
15928,19.4,272218
15929,19.5,272223
15930,18.3,272235
15931,18.4,272251
15932,19.0,272261
15933,19.0,272271
15934,18.9,272282
15935,19.7,272285
15936,18.5,272295
15937,19.6,272299
15938,19.4,272305
15939,19.3,272312
15940,19.1,272321
15941,18.2,272339
15942,19.2,272347
15943,19.0,272357
15944,18.1,272376
15945,19.7,272379
15946,18.9,272390
15947,19.6,272394
15948,19.4,272400
15949,19.5,272405
15950,19.1,272414
15951,18.4,272430
15952,19.2,272438
15953,19.0,272448
15954,19.3,272455
15955,19.7,272458
15956,17.5,272473
15957,19.6,272477
15958,19.4,272483
15959,19.5,272488
15960,19.1,272497
15961,18.4,272513
15962,19.2,272521
15963,19.0,272531
15964,19.3,272538
15965,19.7,272541
15966,17.9,272552
15967,19.6,272556
15968,19.4,272562
15969,19.5,272567
15970,19.1,272576
15971,18.4,272592
15972,19.2,272600
15973,19.0,272610
15974,19.3,272617
15975,19.7,272620
15976,19.1,272629
15977,19.6,272633
15978,19.4,272639
15979,19.5,272644
15980,19.1,272653
15981,18.4,272669
15982,19.2,272677
15983,19.0,272687
15984,19.3,272694
15985,19.7,272697
15986,19.1,272706
15987,19.6,272710
15988,19.4,272716
15989,19.5,272721
15990,18.7,272734
15991,18.4,272750
15992,19.2,272758
15993,19.0,272768
15994,19.3,272775
15995,19.7,272778
15996,19.1,272787
15997,19.6,272791
15998,19.4,272797
15999,19.5,272802
16000,19.1,272811
16001,18.2,272829
16002,19.2,272837
16003,19.0,272847
16004,19.3,272854
16005,19.7,272857
16006,19.1,272866
16007,19.6,272870
16008,19.4,272876
16009,19.4,272882
16010,19.1,272891
16011,18.4,272907
16012,19.2,272915
16013,19.0,272925
16014,18.9,272936
16015,19.7,272939
16016,18.5,272949
16017,19.6,272953
16018,19.4,272959
16019,19.5,272964
16020,19.1,272973
16021,18.4,272989
16022,19.0,272999
16023,19.0,273009
16024,19.3,273016
16025,19.7,273019
16026,18.3,273031
16027,19.6,273035
16028,19.4,273041
16029,19.3,273048
16030,19.1,273057
16031,18.4,273073
16032,18.6,273087
16033,19.0,273097
16034,19.1,273106
16035,19.7,273109
16036,19.1,273118
16037,19.6,273122
16038,19.4,273128
16039,19.5,273133
16040,19.1,273142
16041,18.4,273158
16042,19.2,273166
16043,19.0,273176
16044,19.1,273185
16045,19.7,273188
16046,19.1,273197
16047,19.6,273201
16048,19.4,273207
16049,19.5,273212
16050,19.1,273221
16051,18.4,273237
16052,19.2,273245
16053,18.8,273257
16054,19.1,273266
16055,19.7,273269
16056,19.1,273278
16057,19.6,273282
16058,19.4,273288
16059,19.5,273293
16060,19.1,273302
16061,17.8,273319
16062,19.2,273327
16063,19.0,273337
16064,19.3,273344
16065,19.7,273347
16066,19.1,273356
16067,19.6,273360
16068,19.4,273366
16069,19.5,273371
16070,19.1,273380
16071,18.2,273398
16072,19.0,273408
16073,19.0,273418
16074,19.3,273425
16075,19.7,273428
16076,18.5,273438
16077,19.6,273442
16078,19.4,273448
16079,19.5,273453
16080,19.1,273462
16081,18.4,273478
16082,19.2,273486
16083,19.0,273496
16084,19.3,273503
16085,19.7,273506
16086,16.7,273519
16087,19.6,273523
16088,19.4,273529
16089,19.5,273534
16090,19.1,273543
16091,18.4,273559
16092,19.2,273567
16093,18.8,273579
16094,18.7,273587
16095,19.7,273590
16096,19.1,273599
16097,19.4,273605
16098,19.4,273611
16099,19.5,273616
16100,19.1,273625
16101,18.4,273641
16102,19.0,273651
16103,19.0,273661
16104,19.1,273670
16105,19.7,273673
16106,19.1,273682
16107,19.6,273686
16108,19.4,273692
16109,19.5,273697
16110,19.1,273706
16111,18.4,273722
16112,19.2,273730
16113,19.0,273740
16114,19.3,273747
16115,19.7,273750
16116,18.5,273760
16117,19.6,273764
16118,19.4,273770
16119,19.5,273775
16120,19.1,273784
16121,18.4,273800
16122,19.2,273808
16123,19.0,273818
16124,19.3,273825
16125,19.7,273828
16126,19.1,273837
16127,19.6,273841
16128,19.4,273847
16129,19.5,273852
16130,19.1,273861
16131,18.2,273879
16132,19.2,273887
16133,19.0,273897
16134,19.3,273904
16135,19.7,273907
16136,16.7,273925
16137,19.6,273929
16138,19.4,273935
16139,19.5,273940
16140,19.1,273949
16141,18.4,273965
16142,19.2,273973
16143,19.0,273983
16144,19.3,273990
16145,19.7,273993
16146,19.1,274002
16147,19.6,274006
16148,19.4,274012
16149,19.5,274017
16150,19.1,274026
16151,18.4,274042
16152,19.2,274050
16153,19.0,274060
16154,19.3,274067
16155,19.7,274070
16156,19.1,274079
16157,19.6,274083
16158,19.4,274089
16159,19.5,274094
16160,19.1,274103
16161,18.4,274119
16162,19.2,274127
16163,19.0,274137
16164,19.3,274144
16165,19.7,274147
16166,18.5,274157
16167,19.6,274161
16168,19.4,274167
16169,19.5,274172
16170,19.1,274181
16171,18.4,274197
16172,19.0,274207
16173,19.0,274217
16174,19.3,274224
16175,19.7,274227
16176,19.1,274236
16177,19.4,274242
16178,19.4,274248
16179,19.5,274253
16180,19.1,274262
16181,18.2,274280
16182,19.2,274288
16183,19.0,274298
16184,19.3,274305
16185,19.7,274308
16186,17.9,274319
16187,19.6,274323
16188,19.4,274329
16189,19.5,274334
16190,19.1,274343
16191,18.2,274361
16192,19.2,274369
16193,19.0,274379
16194,19.3,274386
16195,19.7,274389
16196,18.5,274399
16197,19.6,274403
16198,19.4,274409
16199,19.5,274414
16200,19.1,274423
16201,18.2,274441
16202,19.2,274449
16203,19.0,274459
16204,19.3,274466
16205,19.7,274469
16206,14.3,274486
16207,19.6,274490
16208,19.4,274496
16209,19.5,274501
16210,19.1,274510
16211,18.2,274528
16212,19.2,274536
16213,19.0,274546
16214,19.3,274553
16215,19.7,274556
16216,13.3,274583
16217,19.6,274587
16218,19.4,274593
16219,19.5,274598
16220,19.1,274607
16221,18.4,274623
16222,19.2,274631
16223,19.0,274641
16224,18.5,274651
16225,19.7,274654
16226,15.5,274669
16227,19.6,274673
16228,19.4,274679
16229,19.3,274686
16230,19.1,274695
16231,17.8,274717
16232,19.2,274725
16233,19.0,274735
16234,19.3,274742
16235,19.7,274745
16236,13.5,274765
16237,19.4,274771
16238,19.4,274777
16239,19.5,274782
16240,18.5,274792
16241,18.0,274812
16242,19.2,274820
16243,19.0,274830
16244,19.3,274837
16245,19.7,274840
16246,15.5,274855
16247,19.6,274859
16248,19.4,274865
16249,19.3,274872
16250,19.1,274881
16251,18.2,274899
16252,19.2,274907
16253,19.0,274917
16254,19.3,274924
16255,19.7,274927
16256,19.1,274936
16257,19.6,274940
16258,19.4,274946
16259,19.5,274951
16260,19.1,274960
16261,17.0,274990
16262,19.2,274998
16263,19.0,275008
16264,19.3,275015
16265,19.7,275018
16266,16.7,275031
16267,19.6,275035
16268,19.4,275041
16269,19.5,275046
16270,18.9,275057
16271,18.4,275073
16272,19.2,275081
16273,19.0,275091
16274,19.3,275098
16275,19.7,275101
16276,17.3,275113
16277,19.6,275117
16278,19.4,275123
16279,19.5,275128
16280,19.1,275137
16281,18.4,275153
16282,19.2,275161
16283,19.0,275171
16284,19.3,275178
16285,19.7,275181
16286,10.7,275204
16287,19.6,275208
16288,19.4,275214
16289,19.5,275219
16290,19.1,275228
16291,18.2,275246
16292,19.2,275254
16293,19.0,275264
16294,19.3,275271
16295,19.7,275274
16296,18.5,275284
16297,19.6,275288
16298,19.4,275294
16299,19.5,275299
16300,19.1,275308
16301,18.0,275328
16302,19.2,275336
16303,19.0,275346
16304,19.3,275353
16305,19.7,275356
16306,19.1,275365
16307,19.6,275369
16308,19.4,275375
16309,19.3,275382
16310,19.1,275391
16311,18.2,275409
16312,19.2,275417
16313,19.0,275427
16314,19.3,275434
16315,19.7,275437
16316,19.1,275446
16317,19.6,275450
16318,19.4,275456
16319,19.5,275461
16320,19.1,275470
16321,18.0,275490
16322,19.2,275498
16323,19.0,275508
16324,19.3,275515
16325,19.7,275518
16326,8.1,275547
16327,19.6,275551
16328,19.4,275557
16329,19.5,275562
16330,19.1,275571
16331,18.4,275587
16332,19.2,275595
16333,19.0,275605
16334,19.3,275612
16335,19.7,275615
16336,10.1,275639
16337,19.4,275645
16338,19.4,275651
16339,19.5,275656
16340,19.1,275665
16341,18.2,275683
16342,19.2,275691
16343,18.8,275703
16344,19.3,275710
16345,19.7,275713
16346,14.9,275729
16347,19.6,275733
16348,19.4,275739
16349,19.5,275744
16350,19.1,275753
16351,18.2,275771
16352,19.2,275779
16353,19.0,275789
16354,19.3,275796
16355,19.7,275799
16356,16.1,275813
16357,19.6,275817
16358,19.4,275823
16359,19.5,275828
16360,19.1,275837
16361,18.2,275855
16362,19.2,275863
16363,19.0,275873
16364,19.3,275880
16365,19.7,275883
16366,17.3,275895
16367,19.6,275899
16368,19.4,275905
16369,19.5,275910
16370,19.1,275919
16371,18.4,275935
16372,19.2,275943
16373,19.0,275953
16374,19.3,275960
16375,19.7,275963
16376,18.5,275973
16377,19.6,275977
16378,19.4,275983
16379,19.5,275988
16380,19.1,275997
16381,18.4,276013
16382,19.0,276023
16383,19.0,276033
16384,19.3,276040
16385,19.7,276043
16386,16.1,276057
16387,19.6,276061
16388,19.4,276067
16389,19.5,276072
16390,19.1,276081
16391,18.4,276097
16392,19.2,276105
16393,19.0,276115
16394,19.3,276122
16395,19.7,276125
16396,13.7,276143
16397,19.6,276147
16398,19.4,276153
16399,19.5,276158
16400,19.1,276167
16401,17.8,276189
16402,19.2,276197
16403,19.0,276207
16404,19.3,276214
16405,19.7,276217
16406,17.3,276229
16407,19.6,276233
16408,19.4,276239
16409,19.5,276244
16410,19.1,276253
16411,18.4,276269
16412,19.2,276277
16413,19.0,276287
16414,19.1,276296
16415,19.7,276299
16416,16.1,276313
16417,19.6,276317
16418,19.4,276323
16419,19.5,276328
16420,19.1,276337
16421,18.4,276353
16422,19.2,276361
16423,19.0,276371
16424,19.3,276378
16425,19.7,276381
16426,16.7,276394
16427,19.6,276398
16428,19.4,276404
16429,19.5,276409
16430,19.1,276418
16431,18.2,276436
16432,14.8,276488
16433,19.0,276498
16434,19.3,276505
16435,19.7,276508
16436,19.1,276517
16437,19.6,276521
16438,19.4,276527
16439,19.5,276532
16440,19.1,276541
16441,18.0,276561
16442,19.2,276569
16443,19.0,276579
16444,19.3,276586
16445,19.7,276589
16446,19.1,276598
16447,19.6,276602
16448,19.4,276608
16449,19.5,276613
16450,19.1,276622
16451,18.4,276638
16452,19.2,276646
16453,19.0,276656
16454,19.3,276663
16455,19.7,276666
16456,19.1,276675
16457,19.6,276679
16458,19.4,276685
16459,19.5,276690
16460,19.1,276699
16461,18.2,276717
16462,19.2,276725
16463,19.0,276735
16464,19.3,276742
16465,19.7,276745
16466,19.1,276754
16467,19.6,276758
16468,19.4,276764
16469,19.4,276770
16470,19.1,276779
16471,18.2,276797
16472,19.2,276805
16473,19.0,276815
16474,18.7,276823
16475,19.7,276826
16476,19.1,276835
16477,19.6,276839
16478,19.4,276845
16479,19.5,276850
16480,19.1,276859
16481,18.0,276879
16482,19.2,276887
16483,19.0,276897
16484,19.1,276906
16485,19.7,276909
16486,19.1,276918
16487,19.6,276922
16488,19.4,276928
16489,19.3,276935
16490,19.1,276944
16491,18.4,276960
16492,19.2,276968
16493,19.0,276978
16494,19.3,276985
16495,19.7,276988
16496,17.1,277002
16497,19.6,277006
16498,19.4,277012
16499,19.5,277017
16500,19.1,277026
16501,18.2,277044
16502,19.0,277054
16503,19.0,277064
16504,19.3,277071
16505,19.7,277074
16506,19.1,277083
16507,19.6,277087
16508,19.4,277093
16509,19.5,277098
16510,19.1,277107
16511,18.2,277125
16512,19.0,277135
16513,19.0,277145
16514,19.3,277152
16515,19.7,277155
16516,19.1,277164
16517,19.6,277168
16518,19.4,277174
16519,19.5,277179
16520,19.1,277188
16521,18.4,277204
16522,19.2,277212
16523,19.0,277222
16524,19.3,277229
16525,19.7,277232
16526,19.1,277241
16527,19.6,277245
16528,19.2,277253
16529,19.5,277258
16530,19.1,277267
16531,18.4,277283
16532,19.2,277291
16533,19.0,277301
16534,19.3,277308
16535,19.7,277311
16536,19.1,277320
16537,19.6,277324
16538,19.4,277330
16539,19.5,277335
16540,19.1,277344
16541,18.0,277364
16542,19.2,277372
16543,19.0,277382
16544,19.3,277389
16545,19.7,277392
16546,19.1,277401
16547,19.6,277405
16548,19.4,277411
16549,19.5,277416
16550,19.1,277425
16551,17.8,277447
16552,19.2,277455
16553,19.0,277465
16554,19.3,277472
16555,19.7,277475
16556,18.5,277485
16557,19.6,277489
16558,19.4,277495
16559,19.5,277500
16560,19.1,277509
16561,18.0,277529
16562,19.2,277537
16563,19.0,277547
16564,19.3,277554
16565,19.7,277557
16566,17.9,277568
16567,19.6,277572
16568,19.4,277578
16569,19.5,277583
